id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
7968800,NCU,,,PreservedSpecimen,e0b3d235-8aed-4e80-9187-7723182fa949,NCU00074852,150172,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Robeson,,,,,,34.64013769,-79.10350863,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:e0b3d235-8aed-4e80-9187-7723182fa949,http://sernecportal.org/portal/collections/individual/index.php?occid=7968800
7968804,NCU,,,PreservedSpecimen,906610f7-86d8-4d9c-95d3-ff6190642840,NCU00074854,117706,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Rowan,,,,,,35.63964401,-80.52470077,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:906610f7-86d8-4d9c-95d3-ff6190642840,http://sernecportal.org/portal/collections/individual/index.php?occid=7968804
7968816,NCU,,,PreservedSpecimen,6e15c6ae-9f95-4275-ae5a-127e97a11c18,NCU00074856,458642,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Scotland,,,,,,34.84108765,-79.48049178,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:6e15c6ae-9f95-4275-ae5a-127e97a11c18,http://sernecportal.org/portal/collections/individual/index.php?occid=7968816
7968817,NCU,,,PreservedSpecimen,d96c0388-30c3-4d1f-925e-a2fec784e830,NCU00098724,588238,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Stanly,,,,,,35.31201475,-80.25067487,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:d96c0388-30c3-4d1f-925e-a2fec784e830,http://sernecportal.org/portal/collections/individual/index.php?occid=7968817
7968818,NCU,,,PreservedSpecimen,391a8378-c867-4dc3-aab2-9fda8d1dee70,NCU00074860,179179,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Tyrrell,,,,,,35.81613942,-76.21181713,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:391a8378-c867-4dc3-aab2-9fda8d1dee70,http://sernecportal.org/portal/collections/individual/index.php?occid=7968818
7968819,NCU,,,PreservedSpecimen,8df9d74a-4e40-4a7b-a5a7-6ceb7bd255f8,NCU00135557,602062,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Union,,,,,,34.98838926,-80.53073141,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:8df9d74a-4e40-4a7b-a5a7-6ceb7bd255f8,http://sernecportal.org/portal/collections/individual/index.php?occid=7968819
7968820,NCU,,,PreservedSpecimen,e9158272-ee0f-45b2-a983-3ea9d23d2f5c,NCU00135556,602063,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Union,,,,,,34.98838926,-80.53073141,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:e9158272-ee0f-45b2-a983-3ea9d23d2f5c,http://sernecportal.org/portal/collections/individual/index.php?occid=7968820
8531262,NCU,,,PreservedSpecimen,3bcc499b-769c-497a-ada2-87d778dd283b,NCU00075969,162812,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Abbeville,,,,,,34.22255627,-82.45872916,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:3bcc499b-769c-497a-ada2-87d778dd283b,http://sernecportal.org/portal/collections/individual/index.php?occid=8531262
8531264,NCU,,,PreservedSpecimen,1b28814b-82ed-4734-80c6-dee0bfbe35c1,NCU00075970,236367,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Aiken,,,,,,33.54435453,-81.63482675,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:1b28814b-82ed-4734-80c6-dee0bfbe35c1,http://sernecportal.org/portal/collections/individual/index.php?occid=8531264
8531266,NCU,,,PreservedSpecimen,45b1b8c7-65cc-4284-a3c3-a49982e165b5,NCU00075971,150666,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Allendale,,,,,,32.98810589,-81.35813166,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:45b1b8c7-65cc-4284-a3c3-a49982e165b5,http://sernecportal.org/portal/collections/individual/index.php?occid=8531266
8531268,NCU,,,PreservedSpecimen,b1249c59-c731-4751-813a-b291e791ca47,NCU00075973,231304,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Barnwell,,,,,,33.26608798,-81.43499588,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:b1249c59-c731-4751-813a-b291e791ca47,http://sernecportal.org/portal/collections/individual/index.php?occid=8531268
8531269,NCU,,,PreservedSpecimen,3e600c65-cdcc-440d-8b9c-4b10ad2f4410,NCU00075976,85348,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Beaufort,,,,,,32.35682591,-80.69340808,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:3e600c65-cdcc-440d-8b9c-4b10ad2f4410,http://sernecportal.org/portal/collections/individual/index.php?occid=8531269
8531271,NCU,,,PreservedSpecimen,e81ee451-d543-4af3-b6fc-b262565b0e6b,NCU00075978,580249,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Berkeley,,,,,,33.19784471,-79.95075816,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:e81ee451-d543-4af3-b6fc-b262565b0e6b,http://sernecportal.org/portal/collections/individual/index.php?occid=8531271
8531273,NCU,,,PreservedSpecimen,6deaa1c6-7364-468b-9fb6-e6730e29f77f,NCU00075979,150677,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Calhoun,,,,,,33.67485845,-80.78021644,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:6deaa1c6-7364-468b-9fb6-e6730e29f77f,http://sernecportal.org/portal/collections/individual/index.php?occid=8531273
8531275,NCU,,,PreservedSpecimen,b744e68b-1226-4a0f-b980-7d5f1efeb0e2,NCU00075980,184063,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Charleston,,,,,,32.67137586,-80.18308296,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:b744e68b-1226-4a0f-b980-7d5f1efeb0e2,http://sernecportal.org/portal/collections/individual/index.php?occid=8531275
8531278,NCU,,,PreservedSpecimen,f348b448-8101-4501-a746-d40941b7b703,NCU00075981,150669,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Chester,,,,,,34.6920596,-81.15952413,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:f348b448-8101-4501-a746-d40941b7b703,http://sernecportal.org/portal/collections/individual/index.php?occid=8531278
8531279,NCU,,,PreservedSpecimen,fd3003e6-7721-453c-9b04-8212eb73fac3,NCU00075988,184058,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Dorchester,,,,,,33.07947344,-80.40524064,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:fd3003e6-7721-453c-9b04-8212eb73fac3,http://sernecportal.org/portal/collections/individual/index.php?occid=8531279
8531280,NCU,,,PreservedSpecimen,3afed313-dc59-469b-88b4-0e0cd0f85efc,NCU00075992,150594,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Edgefield,,,,,,33.77230036,-81.96655821,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:3afed313-dc59-469b-88b4-0e0cd0f85efc,http://sernecportal.org/portal/collections/individual/index.php?occid=8531280
8531282,NCU,,,PreservedSpecimen,0b36832e-7ad2-40cc-8d44-8d963b371049,NCU00075993,150595,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Fairfield,,,,,,34.39511066,-81.12123506,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:0b36832e-7ad2-40cc-8d44-8d963b371049,http://sernecportal.org/portal/collections/individual/index.php?occid=8531282
8531284,NCU,,,PreservedSpecimen,5ef48310-7402-4963-8895-b4641e20a7e1,NCU00075994,150596,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Florence,,,,,,34.02445475,-79.70282897,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:5ef48310-7402-4963-8895-b4641e20a7e1,http://sernecportal.org/portal/collections/individual/index.php?occid=8531284
8531286,NCU,,,PreservedSpecimen,2dbac0f7-0ba3-4fb6-a669-b4c5a4965e99,NCU00075995,150597,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Georgetown,,,,,,33.2833551,-79.23533775,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:2dbac0f7-0ba3-4fb6-a669-b4c5a4965e99,http://sernecportal.org/portal/collections/individual/index.php?occid=8531286
8531290,NCU,,,PreservedSpecimen,6aabbce3-ade2-4a10-97ec-aad9860e6243,NCU00075998,150601,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Horry,,,,,,33.9215361,-78.99662622,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:6aabbce3-ade2-4a10-97ec-aad9860e6243,http://sernecportal.org/portal/collections/individual/index.php?occid=8531290
8531293,NCU,,,PreservedSpecimen,43b6767e-6eb7-432a-8a20-38e349c9f649,NCU00076215,162813,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Kershaw,,,,,,34.33877918,-80.59028164,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:43b6767e-6eb7-432a-8a20-38e349c9f649,http://sernecportal.org/portal/collections/individual/index.php?occid=8531293
8531294,NCU,,,PreservedSpecimen,33936a36-a2d9-4545-b25e-1767395a444e,NCU00076216,150749,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Kershaw,,,,,,34.33877918,-80.59028164,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:33936a36-a2d9-4545-b25e-1767395a444e,http://sernecportal.org/portal/collections/individual/index.php?occid=8531294
8531296,NCU,,,PreservedSpecimen,ee7b714f-1d1c-442b-a321-97d50e133430,NCU00076217,150753,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Lancaster,,,,,,34.68675855,-80.70539952,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:ee7b714f-1d1c-442b-a321-97d50e133430,http://sernecportal.org/portal/collections/individual/index.php?occid=8531296
8531315,NCU,,,PreservedSpecimen,ee853069-e261-4de2-8b47-34430efbad83,NCU00076218,150750,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Laurens,,,,,,34.48363228,-82.00597854,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:ee853069-e261-4de2-8b47-34430efbad83,http://sernecportal.org/portal/collections/individual/index.php?occid=8531315
8531318,NCU,,,PreservedSpecimen,e4ccbbc3-2e69-4ec1-abe0-ab0004c62342,NCU00076219,152560,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Lexington,,,,,,33.9022482,-81.27218683,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:e4ccbbc3-2e69-4ec1-abe0-ab0004c62342,http://sernecportal.org/portal/collections/individual/index.php?occid=8531318
8531319,NCU,,,PreservedSpecimen,bee1a4fd-fe61-407a-9949-d4ff5d03758f,NCU00076223,150755,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,McCormick,,,,,,33.89958322,-82.30987745,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:bee1a4fd-fe61-407a-9949-d4ff5d03758f,http://sernecportal.org/portal/collections/individual/index.php?occid=8531319
8531321,NCU,,,PreservedSpecimen,bc591e1a-d939-49de-9f7a-0a14d2a05d29,NCU00076224,150756,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Newberry,,,,,,34.28982188,-81.60013301,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:bc591e1a-d939-49de-9f7a-0a14d2a05d29,http://sernecportal.org/portal/collections/individual/index.php?occid=8531321
8531322,NCU,,,PreservedSpecimen,26232cd8-cd8a-4fd7-aaee-6c22b72c4cc9,NCU00076225,150170,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Orangeburg,,,,,,33.43900587,-80.80033494,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:26232cd8-cd8a-4fd7-aaee-6c22b72c4cc9,http://sernecportal.org/portal/collections/individual/index.php?occid=8531322
8531325,NCU,,,PreservedSpecimen,68e16bfd-a6db-4e2c-88b7-bc3869669518,NCU00076226,150173,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Saluda,,,,,,34.00613574,-81.72687768,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:68e16bfd-a6db-4e2c-88b7-bc3869669518,http://sernecportal.org/portal/collections/individual/index.php?occid=8531325
8531329,NCU,,,PreservedSpecimen,80e885df-2be2-42b1-9644-819b7fc56881,NCU00076228,85432,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Union,,,,,,34.68923891,-81.61940081,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:80e885df-2be2-42b1-9644-819b7fc56881,http://sernecportal.org/portal/collections/individual/index.php?occid=8531329
8531330,NCU,,,PreservedSpecimen,4f527093-3b42-492c-a1d0-c6fa6279e97b,NCU00076229,150178,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Williamsburg,,,,,,33.61992702,-79.72771383,,,,,,,,,,,,,,,,en,wpmarinello,2/11/16 17:35,,206,urn:uuid:4f527093-3b42-492c-a1d0-c6fa6279e97b,http://sernecportal.org/portal/collections/individual/index.php?occid=8531330
8584991,NCU,,,PreservedSpecimen,4efd06a0-dc64-4d84-8bc8-fd76176aa571,NCU00175445,,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Moore,,,,,,35.31069142,-79.48133651,,,,,,,,,,,,,,,,en,ariellegarrett,3/2/16 11:50,,206,urn:uuid:4efd06a0-dc64-4d84-8bc8-fd76176aa571,http://sernecportal.org/portal/collections/individual/index.php?occid=8584991
8584994,NCU,,,PreservedSpecimen,cbd6ea2b-b8a5-47bb-9c80-5b885075c105,NCU00175446,,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Moore,,,,,,35.31069142,-79.48133651,,,,,,,,,,,,,,,,en,ariellegarrett,3/2/16 11:50,,206,urn:uuid:cbd6ea2b-b8a5-47bb-9c80-5b885075c105,http://sernecportal.org/portal/collections/individual/index.php?occid=8584994
10429486,NCU,,,PreservedSpecimen,25184a7b-12db-45c8-97b1-ebabbc12dbb0,NCU00076227,150175,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,"Sorrie, B. A.",2015-00-00,,,synonym = Andropogon glomeratus (Walter) B.S.P. var. pumilus Vasey,,,"Bell, C. Ritchie",,10372,10/5/57,1957,10,5,278,,,,Red clay banks,,,,,,,,,,,,,,,United States,South Carolina,Spartanburg,,by small cemetary [sic; cemetery] east of Boiling Springs,,0,,34.93130165,-81.99067369,,,,,,,,,,,,,,,,en,wpmarinello,11/2/16 15:52,,206,urn:uuid:25184a7b-12db-45c8-97b1-ebabbc12dbb0,http://sernecportal.org/portal/collections/individual/index.php?occid=10429486
7925409,NCU,,,PreservedSpecimen,bdf65ebf-2a37-4eea-8acc-bbc2db1c59cf,NCU00078671,513020,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Thomas, Joab L.",1967,,,,,,"Thomas, Joab L.",,1232,10/7/67,1967,10,7,280,,,,Roadside and surrounding fields.,,Common,,,,,,,,,,,,,United States,Alabama,Hale,,Six miles south of Greensboro on Hwy 25. Roadside and surrounding fields.,,0,,32.76268954,-87.62911089,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:bdf65ebf-2a37-4eea-8acc-bbc2db1c59cf,http://sernecportal.org/portal/collections/individual/index.php?occid=7925409
7925415,NCU,,,PreservedSpecimen,c45fdddc-2974-499e-be31-e3791adc8f66,NCU00078672,426670,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Campbell, C. S.",1980-06-00,,"""Revision of the Andropogon virginicus complex""",,,,"Kapa, Milton",,6,10/2/71,1971,10,2,275,,,,,,,,,,,,,,,,,,,United States,Alabama,Lee,,"20.3 miles NE of Auburn on US Hwy. 29, bordering a field owned by John C. Crutchfield",,,,32.6011835,-85.3556116,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:c45fdddc-2974-499e-be31-e3791adc8f66,http://sernecportal.org/portal/collections/individual/index.php?occid=7925415
7925423,NCU,,,PreservedSpecimen,6a037459-8403-4a95-8021-997755ea6243,NCU00078688,260017,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Campbell, C. S.",1980-06-00,,"the old-field variant, ""A Revision of the Andropogon virginicus complex""",,,,"Bostick, Peter Edward",,249-9,10/6/62,1962,10,6,279,,,"A Geobotanical Investigation of Chandler Mountain, St. Clair Co., ALABAMA",Low wet area,,,,,,,,,,,,,,,United States,Alabama,Saint Clair,,"Low wet area, top of Chandler Mt.",,,,33.71570238,-86.31470127,,2000,,ShannaOberreiter (2017-05-04 10:07:52),,georef batch tool 2017-05-04; GeoLocate,reviewed - high confidence,maps to Chandler Mountain,,,,,,,,en,Philip Straughn,3/22/18 11:54,,206,urn:uuid:6a037459-8403-4a95-8021-997755ea6243,http://sernecportal.org/portal/collections/individual/index.php?occid=7925423
7925436,NCU,,,PreservedSpecimen,1c0bfe14-0aa7-49d3-9ffb-6f43428bd371,NCU00078692,493082,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Correll, D. S.; Popenoe, John",1978,,,,,,"Popenoe, Joe","Correll, D. S.",50102,8/26/78,1978,8,26,238,,,,in open area along roadway through pinelands,,In small clumps.,,,,,,,,,,,,,United States,Florida,Miami Dade,,"Deering Estate, Cutler, in open area along roadway through pinelands.",,,,25.6171109,-80.56822009,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:1c0bfe14-0aa7-49d3-9ffb-6f43428bd371,http://sernecportal.org/portal/collections/individual/index.php?occid=7925436
7925450,NCU,,,PreservedSpecimen,43cdbaef-2e41-4841-beb2-23e7657fb3c5,NCU00078697,538982,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Anderson, Loran C.",1982,,,,,,"Anderson, Loran C.",,5648,2/5/82,1982,2,5,36,,,,DOG ISLAND: Frequent in moist sandy soil of opening in pine-oak woodland,,,,,,,,,,,,,,,United States,Florida,Franklin,,DOG ISLAND: Frequent in moist sandy soil of opening in pine-oak woodland of The Interior W of Tysons Harbor and N of the abandoned dump.,,,,29.87727793,-84.81716901,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:43cdbaef-2e41-4841-beb2-23e7657fb3c5,http://sernecportal.org/portal/collections/individual/index.php?occid=7925450
7925501,NCU,,,PreservedSpecimen,b68c9aa0-71df-4bbd-a603-01d48f9b3595,NCU00078606,470907,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Brumbach, W. C.",1974,,,,,,"Brumbach, W. C.",,8648,10/21/74,1974,10,21,294,,,,Old fields,,"Plants in clumps, of upright habit",,,,,,,,,,,,,United States,Florida,Lee,,Old fields; Western Sanibel,,,,26.5785659,-81.82101183,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:b68c9aa0-71df-4bbd-a603-01d48f9b3595,http://sernecportal.org/portal/collections/individual/index.php?occid=7925501
